SalePrice,OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,GarageCars,LotArea,GarageArea,YearBuilt,Fence,PoolArea,Foundation,LandContour,Neighborhood,Heating,RoofStyle,PoolQC
181000,6.0,1309,1040.0,0.0,2.0,10140.0,484.0,1974.0,GdPrv,648.0,CBlock,Lvl,NWAmes,GasA,Hip,1.0
380000,9.0,2643,2153.0,574.0,3.0,13693.0,694.0,2006.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Hip,0.0
66500,5.0,1131,676.0,455.0,1.0,5720.0,200.0,1941.0,NO-FENCE,0.0,CBlock,Lvl,OldTown,GasA,Gable,0.0
124500,5.0,1960,960.0,1000.0,2.0,7596.0,400.0,1952.0,NO-FENCE,0.0,CBlock,Lvl,OldTown,GasA,Hip,0.0
124000,5.0,1144,1144.0,0.0,1.0,9204.0,336.0,1963.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
144000,6.0,1056,1056.0,0.0,2.0,6979.0,576.0,1980.0,GdPrv,0.0,CBlock,Lvl,OldTown,GasA,Gable,0.0
52500,4.0,693,693.0,0.0,0.0,4118.0,0.0,1941.0,NO-FENCE,0.0,CBlock,Bnk,OldTown,Grav,Gable,0.0
217000,6.0,1494,1479.0,0.0,2.0,9236.0,576.0,1997.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
275000,8.0,1646,1594.0,0.0,2.0,3842.0,482.0,2004.0,NO-FENCE,0.0,PConc,HLS,Crawfor,GasA,Hip,0.0
127000,5.0,864,864.0,0.0,1.0,7180.0,352.0,1972.0,NO-FENCE,0.0,CBlock,Lvl,CollgCr,GasA,Hip,0.0
262500,8.0,1566,1566.0,0.0,2.0,9000.0,750.0,2008.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
162000,6.0,1395,723.0,660.0,2.0,12936.0,497.0,1972.0,NO-FENCE,0.0,CBlock,Lvl,NWAmes,GasA,Gable,0.0
103000,4.0,1208,780.0,0.0,2.0,6240.0,539.0,1925.0,NO-FENCE,0.0,CBlock,Lvl,IDOTRR,GasA,Gable,0.0
137500,5.0,1513,939.0,574.0,1.0,6120.0,180.0,1920.0,NO-FENCE,0.0,BrkTil,Lvl,BrkSide,GasA,Gable,0.0
127500,6.0,1367,884.0,408.0,1.0,6240.0,560.0,1931.0,NO-FENCE,0.0,BrkTil,Lvl,BrkSide,GasA,Gable,0.0
127000,5.0,955,955.0,0.0,1.0,7742.0,386.0,1966.0,MnPrv,0.0,CBlock,Lvl,Sawyer,GasA,Gable,0.0
91000,3.0,1077,1007.0,0.0,1.0,9786.0,210.0,1922.0,NO-FENCE,0.0,BrkTil,Lvl,IDOTRR,GasA,Hip,0.0
145000,5.0,1056,1056.0,0.0,2.0,34650.0,572.0,1955.0,NO-FENCE,0.0,CBlock,Bnk,Gilbert,GasA,Hip,0.0
186500,7.0,1553,756.0,797.0,2.0,8125.0,615.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
221500,7.0,1614,1614.0,0.0,3.0,11210.0,865.0,2005.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
253293,8.0,2042,2042.0,0.0,3.0,12704.0,1390.0,2008.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Hip,0.0
108480,5.0,1073,1073.0,0.0,1.0,5400.0,326.0,1921.0,NO-FENCE,0.0,BrkTil,Lvl,OldTown,GasA,Gable,0.0
127000,5.0,1285,672.0,213.0,1.0,8635.0,240.0,1948.0,MnPrv,0.0,CBlock,Lvl,BrkSide,GasA,Gable,0.0
237500,6.0,2117,1205.0,0.0,2.0,12925.0,550.0,1970.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
86000,4.0,605,528.0,0.0,0.0,9098.0,0.0,1920.0,NO-FENCE,0.0,BrkTil,Lvl,Edwards,GasA,Gable,0.0
141000,5.0,1150,1150.0,0.0,1.0,7945.0,300.0,1959.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
176000,6.0,1456,728.0,728.0,2.0,8029.0,400.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
178400,7.0,999,944.0,0.0,2.0,12122.0,588.0,1961.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
173900,6.0,1500,750.0,750.0,2.0,8846.0,564.0,2005.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
157000,5.0,1336,1165.0,0.0,1.0,15750.0,375.0,1953.0,NO-FENCE,0.0,CBlock,Lvl,Crawfor,GasA,Hip,0.0
193000,6.0,1593,839.0,729.0,2.0,7415.0,398.0,2004.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
335000,9.0,2184,1104.0,1054.0,3.0,11308.0,836.0,2008.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Gable,0.0
201000,7.0,1560,1560.0,0.0,2.0,9196.0,573.0,2003.0,NO-FENCE,0.0,PConc,Lvl,Mitchel,GasA,Gable,0.0
146500,5.0,1644,728.0,756.0,1.0,9480.0,312.0,1942.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
86000,4.0,630,630.0,0.0,1.0,1526.0,286.0,1970.0,NO-FENCE,0.0,CBlock,Lvl,MeadowV,GasA,Gable,0.0
148000,6.0,1113,1143.0,0.0,1.0,7917.0,504.0,1976.0,GdPrv,0.0,CBlock,Lvl,Edwards,GasA,Hip,0.0
280000,7.0,2172,1063.0,1101.0,3.0,14154.0,947.0,2006.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Gable,0.0
112000,4.0,1346,560.0,550.0,1.0,11767.0,384.0,1910.0,GdWo,0.0,CBlock,Lvl,Edwards,GasA,Gable,0.0
303477,8.0,2610,1184.0,1426.0,2.0,9000.0,550.0,2007.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
250000,7.0,1958,1026.0,932.0,3.0,10625.0,936.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
244600,8.0,1468,1468.0,0.0,3.0,9612.0,898.0,2008.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
126000,5.0,1734,0.0,432.0,2.0,10125.0,539.0,1977.0,NO-FENCE,0.0,CBlock,Lvl,Mitchel,GasA,Gable,0.0
130500,5.0,1200,768.0,432.0,1.0,11767.0,240.0,1946.0,NO-FENCE,0.0,CBlock,Lvl,Edwards,GasA,Gable,0.0
241000,7.0,1550,1092.0,438.0,2.0,8125.0,438.0,2006.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
118500,4.0,2230,795.0,795.0,1.0,6204.0,440.0,1912.0,NO-FENCE,0.0,PConc,Bnk,SWISU,GasA,Gable,0.0
115000,6.0,1639,1064.0,0.0,1.0,10480.0,240.0,1936.0,NO-FENCE,0.0,BrkTil,Lvl,SWISU,GasA,Gable,0.0
129900,5.0,864,864.0,0.0,2.0,9100.0,624.0,1958.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
202500,7.0,1621,1208.0,0.0,2.0,14145.0,440.0,1984.0,NO-FENCE,0.0,CBlock,Lvl,NWAmes,GasA,Gable,0.0
118000,6.0,987,483.0,504.0,1.0,1680.0,264.0,1972.0,NO-FENCE,0.0,CBlock,Lvl,BrDale,GasA,Gable,0.0
335000,7.0,2519,1210.0,1281.0,2.0,26178.0,628.0,1989.0,NO-FENCE,0.0,PConc,Lvl,Timber,GasA,Hip,0.0
125000,5.0,1365,765.0,600.0,2.0,2368.0,440.0,1970.0,NO-FENCE,0.0,CBlock,Lvl,BrDale,GasA,Gable,0.0
255900,8.0,2290,1128.0,1141.0,2.0,11250.0,779.0,2002.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
342643,9.0,2596,1249.0,1347.0,3.0,16259.0,840.0,2006.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Gable,0.0
109008,4.0,907,907.0,0.0,1.0,8593.0,352.0,1957.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
148500,6.0,1456,855.0,601.0,2.0,2280.0,440.0,1976.0,NO-FENCE,0.0,CBlock,Lvl,NPkVill,GasA,Gable,0.0
132500,5.0,1190,1106.0,0.0,2.0,7728.0,540.0,1962.0,GdWo,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
110000,4.0,858,858.0,0.0,1.0,7340.0,684.0,1971.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
244000,7.0,2223,2223.0,0.0,2.0,13651.0,516.0,1973.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
115000,4.0,1005,1005.0,0.0,2.0,10434.0,672.0,1955.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
194500,7.0,1895,712.0,809.0,2.0,10832.0,409.0,1994.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
129500,5.0,1040,1040.0,0.0,1.0,11200.0,384.0,1965.0,NO-FENCE,0.0,CBlock,Lvl,Sawyer,GasA,Hip,0.0
167500,5.0,1264,1268.0,0.0,2.0,9300.0,461.0,1960.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
227875,7.0,1761,874.0,887.0,2.0,10207.0,578.0,2007.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
169900,6.0,1034,1012.0,0.0,3.0,12328.0,888.0,1976.0,NO-FENCE,0.0,CBlock,Lvl,Mitchel,GasA,Gable,0.0
241500,7.0,1363,1385.0,0.0,2.0,39104.0,439.0,1954.0,NO-FENCE,0.0,CBlock,Low,ClearCr,GasA,Flat,0.0
127500,6.0,1689,1436.0,0.0,2.0,9855.0,480.0,1956.0,MnPrv,0.0,CBlock,Lvl,Edwards,GasA,Hip,0.0
350000,8.0,2113,2109.0,0.0,3.0,10437.0,839.0,1995.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Hip,0.0
227000,7.0,1573,1573.0,0.0,2.0,9808.0,544.0,2002.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
611657,9.0,2364,2330.0,0.0,3.0,12919.0,820.0,2009.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Hip,0.0
219500,7.0,2034,1057.0,977.0,2.0,9375.0,645.0,1997.0,GdPrv,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
173000,6.0,1291,1291.0,0.0,2.0,2887.0,431.0,1996.0,NO-FENCE,0.0,PConc,HLS,ClearCr,GasA,Gable,0.0
116500,5.0,858,858.0,0.0,0.0,7207.0,0.0,1958.0,NO-FENCE,0.0,CBlock,Lvl,BrkSide,GasA,Gable,0.0
105000,6.0,1258,560.0,560.0,1.0,9060.0,280.0,1939.0,MnPrv,0.0,BrkTil,Lvl,Edwards,GasA,Gable,0.0
60000,2.0,438,290.0,0.0,1.0,8400.0,246.0,1920.0,NO-FENCE,0.0,CBlock,Bnk,SWISU,GasA,Gable,0.0
149500,6.0,1400,672.0,728.0,2.0,7844.0,440.0,1978.0,NO-FENCE,0.0,CBlock,Lvl,Sawyer,GasA,Hip,0.0
119750,5.0,954,920.0,0.0,1.0,6305.0,240.0,1938.0,MnPrv,0.0,PConc,Bnk,Crawfor,GasA,Gable,0.0
158000,6.0,1445,1127.0,0.0,2.0,12095.0,645.0,1964.0,MnPrv,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
148000,6.0,1072,547.0,0.0,2.0,3675.0,525.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Edwards,GasA,Gable,0.0
100000,5.0,1664,0.0,0.0,0.0,9825.0,0.0,1965.0,NO-FENCE,0.0,CBlock,Lvl,Edwards,GasA,Hip,0.0
214500,6.0,2134,844.0,689.0,2.0,11888.0,441.0,1916.0,NO-FENCE,0.0,BrkTil,Bnk,BrkSide,GasA,Gable,0.0
359100,8.0,3194,965.0,1254.0,2.0,12168.0,380.0,1934.0,NO-FENCE,0.0,PConc,HLS,Crawfor,GasA,Gable,0.0
139000,6.0,1824,912.0,912.0,0.0,9400.0,0.0,1971.0,NO-FENCE,0.0,CBlock,Low,Mitchel,GasA,Mansard,0.0
204000,6.0,1756,872.0,868.0,2.0,9303.0,422.0,1996.0,NO-FENCE,0.0,PConc,Lvl,Timber,GasA,Hip,0.0
147000,5.0,912,912.0,0.0,2.0,8872.0,576.0,1965.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
175000,6.0,1509,1461.0,0.0,2.0,10200.0,600.0,1988.0,NO-FENCE,0.0,CBlock,Lvl,Timber,GasA,Gable,0.0
137450,6.0,1608,976.0,448.0,1.0,6171.0,216.0,1925.0,MnPrv,0.0,BrkTil,Lvl,SWISU,GasA,Gable,0.0
169990,6.0,1316,1316.0,0.0,2.0,10237.0,397.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
88000,5.0,1015,768.0,0.0,1.0,6120.0,450.0,1925.0,MnPrv,0.0,BrkTil,Lvl,BrkSide,GasA,Gable,0.0
126000,5.0,1134,756.0,378.0,1.0,8160.0,240.0,1940.0,NO-FENCE,0.0,BrkTil,Lvl,Edwards,GasA,Gable,0.0
255000,8.0,1636,1623.0,0.0,3.0,13501.0,865.0,2006.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
162000,7.0,1320,660.0,660.0,2.0,7750.0,400.0,2003.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
185000,5.0,2126,1013.0,966.0,2.0,28698.0,538.0,1967.0,NO-FENCE,0.0,PConc,Low,ClearCr,GasA,Flat,0.0
155000,5.0,1128,1120.0,0.0,2.0,8700.0,525.0,1963.0,MnPrv,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
153000,5.0,1306,992.0,0.0,1.0,8712.0,756.0,1957.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
97000,4.0,1344,546.0,546.0,0.0,1533.0,0.0,1970.0,NO-FENCE,0.0,CBlock,Lvl,MeadowV,GasA,Gable,0.0
159500,7.0,2554,718.0,978.0,2.0,10800.0,704.0,1890.0,NO-FENCE,0.0,BrkTil,Bnk,OldTown,GasA,Gable,0.0
135000,5.0,893,845.0,0.0,2.0,9600.0,576.0,1949.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
214000,6.0,1933,894.0,1039.0,3.0,14598.0,668.0,2007.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,
113000,6.0,1218,672.0,546.0,1.0,1890.0,264.0,1973.0,NO-FENCE,0.0,CBlock,Lvl,BrDale,,Gable,0.0
190000,7.0,1969,808.0,808.0,2.0,11952.0,534.0,1977.0,NO-FENCE,0.0,CBlock,Lvl,NWAmes,GasA,Mansard,0.0
240000,8.0,2090,1220.0,870.0,2.0,10000.0,556.0,1995.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
175000,5.0,1484,1484.0,0.0,2.0,12243.0,487.0,1971.0,NO-FENCE,0.0,CBlock,Lvl,NWAmes,GasA,Gable,0.0
135000,5.0,1656,1656.0,0.0,2.0,9246.0,506.0,1973.0,NO-FENCE,0.0,CBlock,Lvl,NWAmes,GasA,Gable,0.0
115000,6.0,1224,818.0,406.0,1.0,3950.0,210.0,1926.0,NO-FENCE,0.0,CBlock,Bnk,OldTown,GasA,Gable,0.0
244000,6.0,2054,992.0,1032.0,2.0,12224.0,390.0,2000.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
132000,7.0,854,832.0,0.0,2.0,6120.0,576.0,1929.0,GdPrv,0.0,BrkTil,Lvl,BrkSide,GasA,Gable,0.0
83500,4.0,1092,546.0,546.0,1.0,1974.0,286.0,1973.0,NO-FENCE,0.0,CBlock,Lvl,MeadowV,GasA,Gable,0.0
143500,5.0,1268,1268.0,0.0,1.0,9286.0,252.0,1977.0,NO-FENCE,0.0,CBlock,Lvl,CollgCr,GasA,Gable,0.0
212000,7.0,1661,799.0,834.0,2.0,10667.0,550.0,1996.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
232000,8.0,1668,1657.0,0.0,2.0,10635.0,502.0,2003.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Hip,0.0
208900,6.0,1493,1478.0,0.0,2.0,13125.0,508.0,1997.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
124000,6.0,932,932.0,0.0,1.0,8280.0,306.0,1950.0,GdPrv,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
167000,7.0,1277,1277.0,0.0,2.0,10628.0,526.0,1970.0,GdWo,0.0,CBlock,Lvl,NAmes,GasA,Flat,0.0
259000,7.0,1530,1530.0,0.0,3.0,14572.0,630.0,2004.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Hip,0.0
144000,5.0,1344,1024.0,0.0,1.0,9503.0,484.0,1958.0,GdWo,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
137000,5.0,860,840.0,0.0,2.0,8740.0,528.0,1982.0,NO-FENCE,0.0,CBlock,Lvl,Sawyer,GasA,Hip,0.0
230000,7.0,1314,1314.0,0.0,2.0,5001.0,626.0,2007.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Gable,0.0
239799,7.0,1962,1391.0,571.0,3.0,8760.0,868.0,2006.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
184000,7.0,1490,788.0,702.0,2.0,15384.0,388.0,2004.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
143000,6.0,848,848.0,0.0,2.0,4426.0,420.0,2004.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
108000,5.0,672,672.0,0.0,1.0,10200.0,240.0,1940.0,GdPrv,0.0,PConc,Lvl,Sawyer,GasA,Gable,0.0
266500,7.0,2340,1152.0,1152.0,1.0,9042.0,252.0,1941.0,GdPrv,0.0,Stone,Lvl,Crawfor,GasA,Gable,0.0
135000,5.0,1656,660.0,704.0,1.0,10410.0,180.0,1916.0,MnPrv,0.0,CBlock,Lvl,OldTown,GasA,Gable,0.0
184000,7.0,1479,725.0,754.0,2.0,7472.0,484.0,1972.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
198900,7.0,1226,1226.0,0.0,,10402.0,740.0,2009.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
187500,6.0,2087,832.0,1111.0,2.0,12205.0,444.0,1966.0,NO-FENCE,0.0,CBlock,Low,ClearCr,GasA,Gable,0.0
158000,6.0,1158,1158.0,0.0,2.0,13072.0,576.0,2004.0,NO-FENCE,0.0,PConc,Lvl,SawyerW,GasA,Gable,0.0
154000,5.0,1154,1154.0,0.0,2.0,11000.0,480.0,1966.0,MnPrv,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
188000,7.0,1724,880.0,844.0,2.0,8924.0,527.0,1998.0,NO-FENCE,0.0,PConc,Lvl,CollgCr,GasA,Gable,0.0
188000,6.0,1658,773.0,885.0,2.0,8000.0,431.0,1995.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
108000,4.0,1126,0.0,0.0,2.0,8777.0,520.0,1949.0,MnPrv,0.0,CBlock,Lvl,Edwards,GasA,Gable,0.0
135500,5.0,1393,816.0,521.0,1.0,16466.0,300.0,1955.0,NO-FENCE,0.0,PConc,Lvl,Edwards,GasA,Gable,0.0
381000,8.0,3447,728.0,1479.0,3.0,14100.0,1014.0,1935.0,GdWo,0.0,CBlock,Lvl,Crawfor,GasA,Gable,0.0
83000,6.0,987,483.0,504.0,1.0,1953.0,264.0,1973.0,NO-FENCE,0.0,CBlock,Lvl,BrDale,GasA,Gable,0.0
127500,5.0,1355,644.0,547.0,0.0,10106.0,0.0,1940.0,NO-FENCE,0.0,BrkTil,Lvl,Edwards,GasA,Gable,0.0
242000,7.0,2069,585.0,0.0,2.0,27650.0,505.0,1960.0,NO-FENCE,0.0,CBlock,HLS,NAmes,GasA,Flat,0.0
179400,7.0,1501,744.0,744.0,2.0,2280.0,440.0,1999.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
440000,8.0,1976,1976.0,0.0,3.0,14977.0,908.0,2006.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Gable,0.0
245000,8.0,1563,1563.0,0.0,3.0,10206.0,758.0,2007.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
116900,7.0,1111,572.0,539.0,1.0,5700.0,288.0,1926.0,NO-FENCE,0.0,PConc,Lvl,OldTown,GasA,Gable,0.0
149000,7.0,1502,776.0,651.0,1.0,7200.0,270.0,1931.0,MnPrv,0.0,BrkTil,HLS,Crawfor,GasA,Gable,0.0
139600,3.0,1733,0.0,0.0,2.0,13680.0,452.0,1955.0,NO-FENCE,0.0,Slab,Lvl,Edwards,GasA,Hip,0.0
437154,9.0,2728,1848.0,880.0,3.0,20431.0,706.0,2005.0,NO-FENCE,0.0,PConc,Lvl,NridgHt,GasA,Hip,0.0
119500,5.0,1302,630.0,672.0,1.0,1680.0,264.0,1972.0,NO-FENCE,0.0,CBlock,Lvl,BrDale,GasA,Gable,0.0
260000,7.0,1524,1332.0,192.0,2.0,23595.0,586.0,1979.0,NO-FENCE,0.0,PConc,Low,ClearCr,GasA,Shed,0.0
134432,4.0,1588,0.0,468.0,2.0,17120.0,680.0,1959.0,NO-FENCE,0.0,CBlock,Lvl,ClearCr,GasA,Gable,0.0
155000,5.0,1125,1125.0,0.0,2.0,8536.0,430.0,2006.0,NO-FENCE,0.0,PConc,Lvl,Edwards,GasA,Gable,0.0
151000,7.0,1200,600.0,600.0,2.0,3180.0,480.0,2005.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Gable,0.0
173000,6.0,1640,798.0,842.0,2.0,8366.0,520.0,2004.0,NO-FENCE,0.0,PConc,Lvl,SawyerW,GasA,Gable,0.0
271000,7.0,2127,1223.0,904.0,2.0,10944.0,525.0,1994.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Gable,0.0
132000,6.0,972,972.0,0.0,1.0,8000.0,240.0,1948.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
239500,8.0,2020,1128.0,878.0,2.0,9828.0,466.0,1995.0,NO-FENCE,0.0,PConc,Lvl,SawyerW,GasA,Gable,0.0
129000,5.0,1144,1144.0,0.0,1.0,9571.0,596.0,1956.0,NO-FENCE,0.0,CBlock,Lvl,Edwards,GasA,Gable,0.0
130000,5.0,1352,1062.0,0.0,1.0,6930.0,288.0,1958.0,NO-FENCE,0.0,CBlock,Lvl,ClearCr,GasA,Hip,0.0
130000,5.0,1316,926.0,0.0,2.0,5500.0,484.0,1929.0,NO-FENCE,0.0,BrkTil,Lvl,OldTown,GasA,Gable,0.0
280000,8.0,1924,1086.0,838.0,2.0,12011.0,592.0,1998.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Gable,0.0
125000,5.0,1164,1164.0,0.0,1.0,10880.0,240.0,1950.0,NO-FENCE,0.0,CBlock,Lvl,Edwards,GasW,Gable,0.0
139000,5.0,952,952.0,0.0,2.0,7350.0,840.0,1951.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
122000,8.0,2358,684.0,1215.0,0.0,5250.0,0.0,1872.0,NO-FENCE,0.0,BrkTil,Lvl,OldTown,OthW,Gable,0.0
222000,6.0,1680,880.0,0.0,2.0,21695.0,540.0,1988.0,NO-FENCE,0.0,CBlock,Lvl,Crawfor,GasA,Hip,0.0
163000,6.0,1912,482.0,691.0,2.0,10800.0,672.0,1905.0,NO-FENCE,0.0,BrkTil,Lvl,OldTown,GasA,Gable,0.0
149000,6.0,1004,1004.0,0.0,2.0,11241.0,480.0,1970.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
121600,4.0,1230,747.0,456.0,1.0,4712.0,305.0,1946.0,MnPrv,0.0,CBlock,Lvl,BrkSide,GasA,Gable,0.0
144000,5.0,1167,915.0,0.0,2.0,8731.0,495.0,1920.0,NO-FENCE,0.0,BrkTil,Lvl,BrkSide,GasA,Gable,0.0
100000,5.0,1301,1145.0,0.0,2.0,6911.0,440.0,1924.0,NO-FENCE,0.0,PConc,Lvl,BrkSide,GasA,Gable,0.0
190000,7.0,1453,1453.0,0.0,2.0,5271.0,445.0,1986.0,NO-FENCE,0.0,PConc,Low,ClearCr,GasA,Gable,0.0
272000,8.0,1601,1581.0,0.0,2.0,11423.0,670.0,2001.0,MnPrv,,PConc,Lvl,CollgCr,GasA,Gable,0.0
227000,8.0,1588,1588.0,0.0,3.0,10000.0,825.0,2006.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Hip,0.0
140000,6.0,1095,588.0,0.0,1.0,10382.0,264.0,1958.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
136500,5.0,1050,1050.0,0.0,1.0,10659.0,368.0,1961.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Hip,0.0
94750,4.0,960,960.0,0.0,1.0,10921.0,432.0,1965.0,NO-FENCE,0.0,CBlock,HLS,Edwards,GasA,Hip,0.0
91500,5.0,1456,810.0,454.0,1.0,7585.0,280.0,1948.0,NO-FENCE,0.0,CBlock,Lvl,Edwards,GasA,Gable,0.0
185750,6.0,1489,1489.0,0.0,2.0,9156.0,462.0,1968.0,NO-FENCE,0.0,CBlock,Lvl,NWAmes,GasA,Hip,0.0
311872,7.0,1726,1726.0,0.0,3.0,9416.0,786.0,2007.0,NO-FENCE,0.0,PConc,Lvl,Somerst,GasA,Hip,0.0
200000,7.0,2082,1362.0,720.0,2.0,11426.0,484.0,2003.0,NO-FENCE,0.0,PConc,Lvl,OldTown,GasA,Gable,0.0
180000,7.0,1339,1309.0,0.0,2.0,8049.0,484.0,1990.0,NO-FENCE,0.0,CBlock,Lvl,Timber,GasA,Hip,0.0
340000,8.0,2450,1284.0,1140.0,3.0,16545.0,1069.0,1998.0,NO-FENCE,0.0,PConc,Lvl,NoRidge,GasA,Gable,0.0
219210,7.0,1863,879.0,984.0,3.0,14054.0,660.0,2006.0,NO-FENCE,0.0,PConc,Lvl,Gilbert,GasA,Gable,0.0
133000,5.0,768,768.0,0.0,2.0,8445.0,396.0,1972.0,MnPrv,0.0,CBlock,Lvl,CollgCr,GasA,Gable,0.0
39300,1.0,334,0.0,0.0,0.0,5000.0,0.0,1946.0,NO-FENCE,0.0,Slab,Low,BrkSide,GasA,Gable,0.0
140000,6.0,1136,1136.0,0.0,1.0,9200.0,384.0,1965.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
153500,6.0,1337,1237.0,0.0,2.0,4500.0,405.0,1998.0,NO-FENCE,0.0,PConc,Lvl,Mitchel,GasA,Hip,0.0
115000,5.0,912,912.0,0.0,1.0,7800.0,288.0,1964.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
169500,5.0,1812,864.0,936.0,1.0,7590.0,264.0,1962.0,NO-FENCE,0.0,CBlock,Lvl,NAmes,GasA,Gable,0.0
179500,5.0,2192,720.0,720.0,1.0,8400.0,240.0,1939.0,NO-FENCE,0.0,PConc,Bnk,SWISU,GasA,Gable,0.0
